,Drama,Comedy,Action,Crime,Adventure,Fantasy,Horror,Thriller,Romance,Western,Documentary,Science Fiction,TV Movie,Animation,Music,Foreign,War,Mystery,Family,History
28746,3.5612244897959178,3.54,3.388888888888889,3.4375,3.75,3.2142857142857144,3.2857142857142856,3.5,2.875,1.6666666666666667,3.6,3.625,0.0,4.25,3.1666666666666665,0.0,4.0,2.75,4.5,0.0
53837,3.5,3.739130434782609,3.7647058823529416,3.0,3.647058823529412,3.25,3.5,3.4444444444444446,2.769230769230769,5.0,3.4285714285714284,2.6666666666666665,0.0,3.0,3.4,0.0,2.0,3.0,0.0,0.0
215751,3.25,3.0,5.0,3.5,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23574,4.2368421052631575,4.0,4.538461538461538,4.333333333333333,3.533333333333333,4.333333333333333,4.25,4.2,4.5,0.0,5.0,5.0,0.0,4.0,4.0,0.0,0.0,5.0,5.0,0.0
85857,3.727272727272727,3.571428571428572,3.4285714285714284,3.6666666666666665,2.5,3.75,4.5,3.5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76243,4.2,4.5,4.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121570,3.8333333333333335,4.0,2.75,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64859,3.3529411764705883,3.2,3.8,3.25,3.5,4.0,3.0,3.6666666666666665,2.0,0.0,2.5,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7239,3.4375,4.6,3.5,3.5,4.0,0.0,3.5,4.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
91730,4.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133887,3.8,3.375,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40095,3.65625,3.7692307692307687,4.0,3.6666666666666665,5.0,4.5,3.0,3.625,5.0,0.0,3.75,2.6666666666666665,0.0,4.0,3.5,0.0,0.0,4.0,4.5,0.0
235002,4.0,2.75,0.0,0.0,4.5,0.0,4.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208857,3.4,4.0,4.0,4.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97365,3.636363636363636,3.8,4.333333333333333,3.25,3.333333333333333,3.5,3.6666666666666665,4.666666666666667,4.666666666666667,0.0,4.0,5.0,0.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0
27847,3.239130434782609,3.2884615384615383,3.25,3.65,3.333333333333333,2.75,3.5,3.1,3.25,3.0,3.0,2.6666666666666665,3.5,3.5,3.0,0.0,3.5,3.5,4.0,3.5
14079,3.084967320261438,3.32,3.2096774193548385,3.0,3.0,3.7692307692307687,2.6666666666666665,2.9444444444444446,3.25,3.0,3.2222222222222223,3.6666666666666665,0.0,4.0,3.6666666666666665,0.0,3.0,2.333333333333333,3.5,1.0
40931,3.3061224489795915,3.45,3.25,3.2307692307692317,3.1428571428571432,3.375,3.8571428571428568,3.5,3.5,3.0,3.0,3.25,0.0,3.0,0.0,0.0,4.0,3.6666666666666665,3.0,0.0
177846,3.5,3.4,3.0,0.0,2.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
185454,3.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246137,0.0,0.0,3.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194252,2.0,3.0,5.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
126021,3.625,3.6666666666666665,2.5,4.333333333333333,4.5,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70835,4.1,4.5,3.6666666666666665,4.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
200043,2.9,0.0,3.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13335,3.7314814814814814,3.7068965517241375,4.045454545454546,3.75,3.6818181818181817,4.2,3.0,3.7,3.5625,3.333333333333333,4.0,4.0,4.0,0.0,4.0,4.0,0.0,3.0,3.5,0.0
198347,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10775,4.166666666666667,4.333333333333333,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43521,3.0472972972972974,3.2777777777777777,3.152173913043478,3.1538461538461537,3.4444444444444446,3.5,2.6666666666666665,3.333333333333333,3.25,3.5,3.2,3.2,4.0,5.0,3.25,0.0,4.0,3.0,3.5,4.0
102120,3.75,3.875,4.0,4.5,3.5,4.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189753,4.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126891,3.875,4.25,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251884,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237192,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230384,3.0,3.25,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250375,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
38595,3.7142857142857135,3.9230769230769234,3.2,4.1,3.7692307692307687,4.0,4.0,4.0,3.0,4.0,4.5,4.25,0.0,4.0,4.666666666666667,0.0,3.0,3.75,4.0,0.0
193090,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89977,3.7980769230769234,3.903225806451613,3.6590909090909087,3.954545454545455,3.636363636363636,5.0,3.888888888888889,3.583333333333333,2.75,4.5,4.0,3.5,3.5,4.0,4.0,5.0,0.0,4.0,0.0,0.0
4832,3.6875,3.8571428571428568,4.0,3.7142857142857135,4.0625,4.5,4.4,3.8,3.75,5.0,3.8333333333333335,3.1666666666666665,0.0,3.0,0.0,0.0,0.0,3.75,3.0,0.0
187748,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135330,3.321428571428572,3.4482758620689653,3.272727272727273,3.125,3.6,3.4285714285714284,4.333333333333333,4.0,4.5,0.0,4.0,3.25,0.0,4.0,4.5,0.0,0.0,4.0,5.0,0.0
148311,3.4,3.5,4.0,3.0,4.0,3.0,4.0,2.5,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226765,4.0,3.6666666666666665,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203988,4.25,5.0,4.25,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71330,3.571428571428572,5.0,4.5,3.5,3.5,3.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124538,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71945,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252691,3.0,0.0,3.0,0.0,0.0,3.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7043,3.767123287671233,3.5161290322580645,3.8846153846153846,3.555555555555556,4.0,4.0,3.8333333333333335,3.9,2.5,5.0,3.333333333333333,3.6666666666666665,0.0,4.0,4.0,0.0,0.0,3.75,3.0,0.0
199171,2.6666666666666665,3.2,2.5,3.0,3.5,3.5,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43271,2.3246753246753253,2.0,2.142857142857143,2.238095238095238,2.7058823529411766,3.0,2.75,2.25,2.6666666666666665,0.0,2.75,2.2,0.0,3.0,0.0,0.0,3.0,2.0,2.0,0.0
105032,3.678571428571429,3.5,4.5,3.333333333333333,3.5,4.5,3.8333333333333335,2.25,3.0,0.0,3.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148566,4.0,4.0,3.6666666666666665,2.5,3.5,5.0,3.333333333333333,0.0,0.0,0.0,2.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
54002,3.92,3.903225806451613,4.25,3.888888888888889,3.789473684210527,3.75,4.0,4.375,3.8333333333333335,5.0,3.8,5.0,0.0,4.0,4.0,0.0,4.5,0.0,0.0,0.0
241530,2.375,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31627,3.434065934065934,3.5645161290322585,3.4625,3.3666666666666667,3.1666666666666665,3.5,3.466666666666667,3.727272727272727,3.0,4.166666666666667,3.928571428571429,3.6666666666666665,4.5,4.0,2.75,5.0,4.0,4.166666666666667,0.0,0.0
46039,3.728395061728395,3.630952380952381,3.692307692307693,3.772727272727273,3.5,3.625,4.0625,3.7,3.375,3.0,3.8,3.8125,0.0,3.5,3.75,0.0,0.0,3.5,5.0,0.0
241411,4.625,3.8333333333333335,5.0,4.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80698,4.666666666666667,3.75,4.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128465,4.0,4.0,2.0,3.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195599,2.833333333333333,3.1666666666666665,0.0,0.0,3.75,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160062,3.0,3.1,3.5,2.4,2.5,2.0,3.0,2.0,3.0,4.0,3.5,3.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
263735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256460,3.75,3.1666666666666665,2.75,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70996,3.9166666666666665,3.5,3.5,3.75,3.5,0.0,0.0,3.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154708,4.083333333333333,4.0,3.8333333333333335,0.0,3.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201026,4.0,3.5,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67971,3.45,3.75,4.2,3.125,3.4166666666666665,4.25,4.5,4.166666666666667,3.8,4.0,3.0,4.0,0.0,4.75,0.0,4.5,0.0,0.0,0.0,0.0
2122,4.5,4.222222222222221,4.0,4.333333333333333,4.5,0.0,4.0,3.0,0.0,5.0,4.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217196,4.5,4.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253952,4.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237121,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218960,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260672,1.5,1.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202628,3.75,0.0,4.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74641,4.0,4.166666666666667,4.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77174,3.9,4.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212233,3.0,4.0,3.5,3.5,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31862,3.0,3.5,4.75,3.0,3.6,0.0,5.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260374,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255820,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25536,3.9090909090909087,3.6666666666666665,1.8333333333333333,2.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148648,5.0,5.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131895,4.5,4.166666666666667,4.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7919,2.621212121212121,2.8,3.2307692307692317,3.111111111111111,2.2142857142857144,3.0,2.5,2.5,2.75,0.0,2.875,3.0,0.0,3.5,2.5,0.0,0.0,3.5,0.0,0.0
95278,4.5,4.44,4.357142857142857,3.7777777777777777,3.5,4.125,4.166666666666667,4.0,4.6,4.0,5.0,4.4,0.0,4.0,4.0,0.0,3.0,5.0,1.0,0.0
171171,3.4285714285714284,3.5,2.0,3.25,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44943,4.092105263157896,3.8409090909090913,4.166666666666667,4.0,4.428571428571429,4.333333333333333,3.1428571428571432,3.4166666666666665,4.083333333333333,5.0,3.8,2.5,4.25,4.5,4.0,5.0,0.0,3.5,0.0,0.0
126732,3.5,2.333333333333333,0.0,0.0,0.75,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247387,2.4166666666666665,0.0,4.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200970,4.25,4.75,3.5,2.5,3.5,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252947,4.166666666666667,4.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239297,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22284,3.875,3.8260869565217392,3.85,3.5,3.5,4.666666666666667,4.5,4.25,4.166666666666667,0.0,4.0,4.166666666666667,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
139777,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121036,3.083333333333333,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252491,3.0,3.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105899,4.1,5.0,4.25,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252282,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144708,3.75,4.0,4.5,4.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74489,3.4,4.0,4.25,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74743,4.666666666666667,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146387,4.017543859649122,4.05,3.8461538461538463,3.8571428571428568,3.8571428571428568,4.0,4.0,4.333333333333333,3.333333333333333,0.0,3.6666666666666665,4.0,2.0,0.0,3.0,0.0,0.0,4.0,2.5,0.0
112833,4.0,3.5,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105597,3.5,5.0,2.6666666666666665,4.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74756,3.0,3.0,3.75,3.6666666666666665,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140254,4.833333333333333,4.7,5.0,0.0,4.75,0.0,4.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63972,3.5135135135135136,3.5,3.566666666666667,3.3125,3.25,4.0,3.35,2.75,3.75,3.75,3.1666666666666665,3.75,2.5,4.5,4.0,3.5,0.0,3.6666666666666665,0.0,0.0
84467,2.25,3.0,4.25,3.0,4.0,2.0,5.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187356,3.5,3.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265384,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180645,4.15,4.076923076923077,3.888888888888889,5.0,4.6,4.0,4.666666666666667,4.0,3.6666666666666665,0.0,5.0,4.5,0.0,5.0,0.0,0.0,3.0,4.0,0.0,4.0
89246,3.8571428571428568,4.333333333333333,3.25,5.0,4.0,4.0,4.5,3.5,0.0,5.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83945,3.75,4.125,4.666666666666667,5.0,3.5,4.0,0.0,4.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71558,3.9875,3.6458333333333335,3.7777777777777777,4.346153846153847,3.388888888888889,4.166666666666667,3.0,4.583333333333333,4.166666666666667,3.0,4.5,4.0,4.0,3.8333333333333335,4.0,0.0,0.0,4.333333333333333,0.0,0.0
122833,3.863636363636364,3.75,4.25,3.9,5.0,5.0,4.5,4.75,3.5,0.0,4.0,4.0,0.0,3.5,0.0,0.0,4.5,2.5,0.0,0.0
67684,3.8,4.285714285714286,3.388888888888889,2.25,3.625,3.0,3.75,3.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218204,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48485,3.632352941176471,3.5294117647058822,3.5454545454545454,3.875,3.7692307692307687,3.2,3.333333333333333,3.5454545454545454,3.75,5.0,3.4,3.25,0.0,4.0,3.0,0.0,0.0,2.0,4.0,3.0
216190,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97316,4.0,4.166666666666667,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138266,5.0,4.25,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6588,3.7142857142857135,1.5,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24578,3.636363636363636,3.4,4.75,4.0,3.0,3.0,4.0,4.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,3.0431034482758617,3.083333333333333,3.1296296296296298,2.7,3.125,2.6666666666666665,2.9166666666666665,3.4444444444444446,2.9166666666666665,2.5,3.5,3.0,0.0,4.5,3.0,0.0,0.0,3.75,0.0,0.0
47050,3.0,4.0,3.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79280,5.0,4.5,3.9166666666666665,4.5,2.75,0.0,5.0,3.5,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110784,3.9583333333333335,4.2,4.5,5.0,5.0,0.0,3.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
64723,4.545454545454546,4.375,4.333333333333333,4.0,3.5,5.0,4.166666666666667,4.5,0.0,4.0,3.1666666666666665,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
259307,3.6666666666666665,2.5,3.0,3.5,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117746,3.3,2.5,2.333333333333333,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136081,4.5,0.0,3.75,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97543,3.4285714285714284,3.0,3.0,0.0,4.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186778,4.393939393939394,4.454545454545454,4.75,4.5,4.111111111111111,4.833333333333333,5.0,4.4,5.0,0.0,4.0,4.5,0.0,4.666666666666667,4.0,0.0,0.0,5.0,0.0,0.0
111059,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77196,3.875,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61019,3.9375,4.285714285714286,4.25,3.5,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216160,5.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19341,3.15625,3.4285714285714284,4.071428571428571,2.9,3.2307692307692317,3.75,4.0,4.333333333333333,3.5,3.0,2.6666666666666665,2.8,0.0,3.0,0.0,0.0,5.0,2.25,3.0,0.0
47159,4.125,5.0,3.0,4.0,3.5,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29088,4.1571428571428575,4.32258064516129,4.357142857142857,4.2727272727272725,4.416666666666667,4.222222222222221,3.75,4.3,3.8571428571428568,4.0,4.666666666666667,4.8,0.0,4.0,5.0,0.0,5.0,4.333333333333333,5.0,0.0
264722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49253,4.041666666666667,4.285714285714286,4.0,3.8333333333333335,4.142857142857143,5.0,4.5,5.0,0.0,1.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0
228318,4.5,1.5,0.0,3.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102467,3.3076923076923075,3.5,3.888888888888889,3.928571428571429,3.5,3.5,3.5,2.0,4.25,3.25,3.5,3.5,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0
31356,3.75,4.0,4.0,3.6666666666666665,3.6666666666666665,0.0,5.0,5.0,0.0,4.0,4.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179188,2.0,3.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73494,3.27536231884058,3.4166666666666665,3.5416666666666665,3.2,3.0,3.5,3.9090909090909087,3.0,3.0,2.0,3.5,3.8,0.0,4.0,1.0,0.0,5.0,4.0,4.0,0.0
255586,1.5,2.875,0.0,4.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152807,3.333333333333333,4.0,3.4,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
171838,3.2,3.8,0.0,3.5,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
